RecID,Recipe Name,Chef Name,Recipe Category,Recipe Description,Serving Size (PAX),Portion Size (grams or ounces),Plate Category,Cuisine Type,Cooking Method,Yield (Servings),RecipeImageCategory,Energy(kcal/100g),Fat(g/100g),SatFat(g/100g),Carb(g/100g),Sugar(g/100g),AddedSugar(g/100g),Fiber(g/100g),Protein(g/100g),Sodium(mg/100g),Salt(mg/100g),Cholesterol(g/100g),Vitamin D (g/100g),Calcium (g/100g),Iron(g/100g),Potassium(g/100g),%ofFruitsVegNutsOil,NUTRIGRADE,Celery,Cereals w/ Gluten,Crustaceans,Egg,Fish,Lupin,Milk,Molluscan Shellfish,Mustard,nuts,Peanut,Sesame,Soy,Sulfites,ALLERGENCONTAINS
LOAL-DR-017,Duck Rice,Lopes Alves Marcos Andre,Rice & Grains,slowcook duck meat in rice,50,200,Main Dish,International,BRAISED,4000,"Rice Stir-Fry (Fried Rice, Nasi Goreng)",234.15,10.23,2.51,24.19,0.71,0,1.35,14.29,351.19,88.42,0.35,0.01,0.17,1.31,0.94,15.67,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LOAL-FS-029,Fish Soup,Lopes Alves Marcos Andre,Soup,Light and aromatic fish soup with delicate herbs and clean flavour.,4,1600,Soup Of Day,Mediterranean,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",64.35,1.43,0.23,4.55,1.41,0,0.55,7.35,241.19,606.95,0.16,0.01,0.02,0.23,0.24,23.53,B,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Celery, Fish"
LOAL-LS-026,Lentil Soup,Lopes Alves Marcos Andre,Soup,Hearty and nutritious lentil soup with warm cumin aroma and balanced seasoning.,4,400,Soup Of Day,International,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",128.29,2.23,0.33,20.55,2.55,0,4.29,7.39,241.19,612.19,0,0,0.03,2.19,0.53,0.23,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LOAL-M-030,Minestrone,Lopes Alves Marcos Andre,Soup,Traditional Italian vegetable soup with beans and pasta in a savoury herb broth.,4,400,Soup Of Day,International,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",83.19,1.93,0.26,14.29,3.55,0,2.51,2.31,233.75,233.75,0,0,0.04,0.73,0.36,74.21,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LOAL-MCS-024,Mushroom Cream Soup,Lopes Alves Marcos Andre,Soup,"Rich and earthy mushroom soup with smooth, creamy texture.",4,400,Soup Of Day,Mediterranean,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",74.41,4.55,2.83,6.23,1.41,0,0.81,2.31,14.29,35.71,0.01,0,0.02,0.35,0.24,20,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LOAL-PB-014,Pork Bifanas,Lopes Alves Marcos Andre,Meat,Slowcook pork steak thin sliced in sauce,50,180,Main Dish,Mediterranean,STEWED,11000,Stewed Pork,233.41,14.21,4.53,6.45,2.19,1.35,0.85,23.19,351.19,883.79,0.065,0.0012,0.021,0.015,0.35,12.5,B,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"Cereals w/ Gluten, Mustard, Sulfites"
LOAL-PC-011,Pork Casserole,Lopes Alves Marcos Andre,Meat,Pork neck stew with beans & veg,50,200,Main Dish,Mediterranean,BRAISED,9000,Stewed Pork,173.41,8.55,2.35,10.19,2.51,0.25,2.39,14.11,351.19,88.41,0.35,0.01,0.04,0.93,0.43,0.27,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LOAL-PG-008,Potato Gratin,Lopes Alves Marcos Andre,Vegetables,Potato gratin au bechamel,50,150,Garnish,French,ROAST,8500,Potatoes,154.21,8.51,5.31,18.19,2.39,0,2.41,3.51,241.19,606.91,0.02,0.01,0.12,0.81,0.94,0.23,C,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Cereals w/ Gluten, Milk"
LOAL-PR-011,Penne Rattatuille,Lopes Alves Marcos Andre,Pasta,Penne tomato sauce and mix Veg,50,200,Side Dish,Mediterranean,STEWED,7000,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",156.19,4.23,1.41,24.51,6.21,0,3.45,4.91,251.19,632.98,0.01,0,0.17,1.31,541.91,74.21,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LOAL-PSWSH-025,Pea Soup with Smoked Ham,Lopes Alves Marcos Andre,Soup,Thick and hearty pea soup with smoky depth from ham and herbs.,4,400,Soup Of Day,International,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",124.15,2.51,0.73,20.39,4.35,0,4.23,7.31,341.19,863.79,0.01,0,0.03,0.01,0.36,0.23,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LOAL-RB-014,Roast beef,Lopes Alves Marcos Andre,Meat,tender roast beef striploin,50,160,Main Dish,International,ROAST,11000,Roasted Beef,214.41,11.23,3.51,0.43,0.04,0,0.12,26.15,351.19,89.21,0.065,0.0012,0.012,2.31,0.35,0,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LOAL-S-033,Solyanka,Lopes Alves Marcos Andre,Soup,Rich and slightly sour Russian soup with mixed meats and pickle depth.,6,420,Soup Of Day,International,STEWED,2520,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",134.41,6.31,1.64,7.14,2.35,0,1.41,10.31,434.79,109.35,0.25,0.01,0.03,0.71,0.31,23.19,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LOAL-SBS-003,Spaghetti Bolognaise sauce,Lopes Alves Marcos Andre,Pasta,Boiled spaghetti with homemade bolognaise sauce,50,300,Main Dish,Mediterranean,STEWED,10000,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",154.21,6.43,2.11,20.55,4.21,0,2.35,8.51,351.19,88.45,0.19,0,0.17,1.53,422.91,23.11,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LOAL-SCS-032,Sour Cabbage Soup,Lopes Alves Marcos Andre,Soup,Tangy cabbage soup with rich meat flavour and mild paprika warmth.,4,400,Soup Of Day,International,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",83.19,2.41,0.83,10.31,6.19,0,2.41,5.59,341.19,863.95,0.12,0,0.04,0.65,0.24,0.23,B,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Celery, nuts"
LOAL-SFS-038,Smoked Fish Soup,Lopes Alves Marcos Andre,Soup,Creamy and aromatic soup with delicate smoky fish flavour.,4,400,Soup Of Day,International,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",124.15,4.37,2.51,12.19,1.41,0,1.53,10.31,341.19,863.19,0.23,0.01,0.02,0.73,0.42,0.23,B,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Celery, Fish"
LOAL-SH-006,steamed hallibut,Lopes Alves Marcos Andre,Fish & Seafood,Steamed hallibut with grill peppers ,50,175,Side Dish,Mediterranean,STEAM,8000,Steamed Fish,143,3.5,0.7,0,0,0,0,26.3,210,530,60,0.0004,0.02,0.7,390,20,A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fish
LOAL-SH-008,Steamed hake,Lopes Alves Marcos Andre,Fish & Seafood,Steamed hake with grill peppers ,50,175,Side Dish,Mediterranean,STEAM,8000,Steamed Fish,143,3.5,0.7,0,0,0,0,24.5,250,630,0.06,0.0004,0.02,0.005,0.4,0,B,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Fish, Soy"
LOAL-SP&BS-037,Split Pea & Bacon Soup,Lopes Alves Marcos Andre,Soups & Broths,Thick and smoky split pea soup with rich bacon flavour.,4,400,Soup Of Day,International,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",124.15,2.31,0.63,20.19,4.35,0,4.55,7.35,341.19,86.25,0,0,0.04,1.41,0.54,0.23,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
LOAL-TET-008,Tuna egg tortilla,Lopes Alves Marcos Andre,Fish & Seafood,Baked tuna omellete wit veg & potato,50,175,Side Dish,Mediterranean,ROAST,3000,"Egg-Based Dishes (Omelet, Frittata, Shakshuka)",154.21,6.53,1.71,10.35,2.19,0,1.94,14.51,241.19,606.91,0.23,0.01,0.04,0.93,0.42,53.21,B,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Egg, Fish"
LOAL-TS-022,Potato & Leek Soup,Lopes Alves Marcos Andre,Soup,Classic tomato soup with natural sweetness and fresh basil aroma.,4,400,Soup Of Day,Mediterranean,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",122.41,7.39,4.66,14.19,2.31,0,2.41,1.91,433.13,109.33,0.13,0,0.02,0.63,0.94,0.25,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LOAL-TS-023,Tomato Soup,Lopes Alves Marcos Andre,Soup,Classic tomato soup with natural sweetness and fresh basil aroma.,4,400,Soup Of Day,Mediterranean,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",54.41,1.88,0.26,10.31,6.41,0.79,2.21,1.25,233.75,233.75,0,0,0.02,0.63,0.43,80,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LOAL-VC-017,Vegetarian Couscous,Lopes Alves Marcos Andre,Vegetables,Stir-fry veggies with couscous,50,150,Second Section,International,BRAISED,4000,"Italian Pasta (Spaghetti, Lasagna, Tagliatelle)",154.21,2.31,0.35,28.19,4.21,0,4.51,4.39,203.91,514.78,0,0,0.03,0.85,0.42,80.12,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
LOAL-VCS-021,Vegetable Cream Soup,Lopes Alves Marcos Andre,Soup,Smooth creamy vegetable soup with balanced seasoning.,4,400,Soup Of Day,Mediterranean,WARM,1600,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",124.15,7.31,4.53,14.19,2.35,0,2.41,2.31,341.19,863.75,0.02,0.01,0.03,0.65,0.42,0.75,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
PENA-BSPWGPPAS-006,Baked Sweet Potatoe With Gree Pea Puree And Sweet,Petrauskiene Natalija  ,Vegetables,,6,200,Extra,,BAKE,,Vegetarian Dish,142.41,4.23,1.41,25.19,4.33,0,3.85,2.51,173.55,44.14,0.01,0,0.03,0.94,475.19,80,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
PENA-FRWVAE-011,Fried Rice With Vegetable And Eggs,Petrauskiene Natalija  ,Rice & Grains,,6,200,Extra,,FRIED,,"Rice Stir-Fry (Fried Rice, Nasi Goreng)",173.41,4.23,0.73,26.19,2.31,0,1.83,4.35,351.19,89.19,0.93,0.01,0.03,0.93,0.73,34.62,B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Egg
PENA-OCWWBS-010,Oven-Baked Chicken Wings With Bbq Sauce,Petrauskiene Natalija  ,Meat,,6,300,Main Dish,,BAKE,,Roasted Chicken,243.85,14.29,3.51,6.39,2.55,2.19,0.35,23.19,433.91,109.23,0.065,0.005,0.015,0.93,0.23,5.12,C,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Sesame, Soy"
PENA-PBRWVAHC-007,Pearl Barley Risotto With Vegetables And Hard Cheese,Petrauskiene Natalija  ,Rice & Grains,,6,150,Garnish,,FRIED,,Vegetarian Dish,174.41,7.41,1.23,24.19,2.51,0,4.21,4.39,351.19,88.29,0.01,0,0.03,0.93,0.44,0.53,B,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"Celery, Cereals w/ Gluten, nuts"
PENA-PPTWPCAB-003,"Puff Pastry Tar With Pears,Cottage Cheese And Brie",Petrauskiene Natalija  ,Pizza,,6,180,Cake,,BAKE,,Vegetarian Dish,321.45,18.23,10.51,30.17,10.35,0,2.15,13.41,350.19,879.98,0.31,0.01,0.17,1.21,0.24,23.56,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cereals w/ Gluten
PENA-SASP-009,Sweet And Sour Pork,Petrauskiene Natalija  ,Meat,,6,250,Main Dish,,STIR FRY,,Stir-Fry Pork,173.41,7.39,1.23,13.41,6.29,0.49,2.19,14.19,434.81,109.29,0.035,0.0012,0.021,0.93,0.394,34.12,B,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"nuts, Soy"
PENA-SSICSS-002,Steamed Salmon In Creamy Spinach Sauce,Petrauskiene Natalija  ,Fish & Seafood,,4,200,Main Dish,,STEAM,,Fish Dishes (General),174.41,10.33,6.19,0.43,0.04,0,0.01,20.55,241.19,606.91,0.056,0.00064,0.021,0.0013,0.394,12.5,B,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Fish, Mustard"
PENA-SSWCAE-004,Spinach Soup With Chicken And Egg,Petrauskiene Natalija  ,Soup,,6,300,Soup Of Day,,BOIL,,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",83.19,1.93,0.53,10.41,1.71,0,1.83,6.39,241.19,61.35,0.13,0,0.03,0.85,0.36,75.23,B,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"Celery, Egg, nuts"
PENA-VFWC-005,Vegetables Fritters With Cheese,Petrauskiene Natalija  ,Vegetables,,6,200,Extra,,FRIED,,Vegetarian Dish,154.21,8.45,2.93,12.19,4.23,0,2.51,5.31,241.19,606.98,0.093,0.0012,0.073,0.83,0.394,74.21,B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Egg
RODA-BS-001,Beef Stroganoff,Rodrigues da Rocha Pires Jose Manuel,Meat,Beff strips in a cream sauce,20,180,Main Dish,International,STEWED,20,"Stewed Beef (Goulash, Beef Bourguignon)",243.12,17.35,10.23,6.21,1.35,0,0.81,20.15,351.19,88.23,0.065,0.0012,0.021,0.0025,0.35,20.5,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
RODA-BS-002,Beef Stroganoff,Rodrigues da Rocha Pires Jose Manuel,Meat,Beff strips in a cream sauce,20,180,Main Dish,International,STEWED,20,"Stewed Beef (Goulash, Beef Bourguignon)",243.51,17.39,8.23,6.53,1.21,0,0.81,20.35,434.59,109.39,0.061,0.0012,0.023,2.33,0.354,14.29,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
SKER-AN-025,Asian Noodles,Skurvidas Ernestas ,Pasta,"Stir-fried noodles with vegetables, garlic, ginger and soy sauce.",4,320,Side Dish,,STIR FRY,1280,Asian Noodles (General),184.21,4.23,0.63,30.15,4.21,0,2.51,6.31,351.19,88.35,0.93,0,0.03,0.85,0.31,34.12,B,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Egg, Soy"
SKER-B-016,Bitterballen,Skurvidas Ernestas ,Meat,Dutch-style crispy fried beef ragout balls coated in breadcrumbs.,4,180,Side Dish,,DEEP FRIED,720,Breaded Beef,343.21,23.19,8.51,20.39,1.21,0,1.35,14.51,451.19,114,0.43,0.01,0.23,2.19,0.35,0,C,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"Celery, Cereals w/ Gluten, Egg"
SKER-BB-009,Beef Bourguignon,Skurvidas Ernestas ,Meat,rich  beef dish,50,150,Main Dish,International,STEWED,12000,"Stewed Beef (Goulash, Beef Bourguignon)",243.12,14.51,4.23,10.35,3.19,0,1.42,20.19,351.19,883.79,0.059,0.0012,0.021,0.0025,0.35,23.11,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-BB-012,Beef Goulash,Stone Marijana,Meat,rich  beef dish,50,150,Main Dish,International,STEWED,12000,"Stewed Beef (Goulash, Beef Bourguignon)",173.41,8.55,2.53,6.35,2.19,0,1.21,15.61,351.19,883.79,0.036,0.0012,0.021,2.33,0.394,23.11,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-BC-013,Beef Cevapi,Skurvidas Ernestas ,Meat,Balkan-style grilled minced beef sausages seasoned with garlic and paprika.,4,320,Main Dish,,GRILL,1280,Stir-Fry Beef,243.19,17.41,6.23,0.51,0,0,0,24.59,351.19,88.01,0.065,0.001,0.015,2.31,0.36,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-BPB-049,Braised Pork Belly,Skurvidas Ernestas ,Meat,Pork belly slowly cooked in a rich savoury sauce,4,330,Main Dish,,BRAISED,1320,Stewed Pork,543.21,44.17,14.51,6.35,2.41,1.41,0.51,25.19,541.91,137.98,0.081,0.0002,0.021,1.53,0.43,5.21,D,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"Celery, Fish, Soy"
SKER-BPP-004,BBQ pulled pork,Skurvidas Ernestas ,Meat,pulled pork meat BBQ flavours,50,150,Main Dish,International,ROAST,7000,Roasted Pork,343.21,24.19,8.35,6.53,4.21,2.53,0.35,25.19,542.11,1373.89,0.065,0.0012,0.021,0.012,0.43,0.05,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Soy
SKER-BS-008,Beef Stroganoff,Skurvidas Ernestas ,Meat,tender beef creamy sauce,50,165,Main Dish,International,STEWED,11000,"Stewed Beef (Goulash, Beef Bourguignon)",173.41,8.19,2.53,10.35,2.19,1.41,0.81,15.61,351.19,88.45,0.035,0.0012,0.018,0.008,0.235,23.11,B,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"Cereals w/ Gluten, Milk, Mustard"
SKER-BS-012,Beef Stroganoff,Stone Marijana,Meat,tender beef creamy sauce,50,165,Main Dish,International,STEWED,11000,"Stewed Beef (Goulash, Beef Bourguignon)",173.41,8.19,2.53,10.33,2.41,1.19,0.81,14.91,351.19,88.43,0.03,0,0.02,0.01,0.23,23.15,B,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"Cereals w/ Gluten, Milk, Mustard"
SKER-BS-019,Beef Soup,Skurvidas Ernestas ,Soup,"Hearty beef soup with tender beef pieces, vegetables and rich beef broth.",4,300,Soup Of Day,,BOIL,1200,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",83.19,2.41,0.73,10.39,2.19,0,1.69,6.29,244.81,61.2,0.16,0,0.02,0.73,0.31,0.43,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
SKER-BS-033,Belgian Stew,Skurvidas Ernestas ,Meat,Traditional Belgian-style beef stew slowly cooked.,4,350,Main Dish,,STEWED,1400,"Stewed Beef (Goulash, Beef Bourguignon)",173.41,8.51,2.93,10.19,2.35,0,1.41,14.29,343.19,86.45,0.035,0.001,0.023,0.002,0.351,23.11,B,1,1,0,0,0,0,0,0,1,0,0,0,0,1,"Celery, Cereals w/ Gluten, Mustard, Sulfites"
SKER-BT-011,Beef Tacos,Skurvidas Ernestas ,Meat,beef tacos,50,200,Main Dish,International,GRILL,10000,Street Food,243.51,12.19,3.51,20.39,4.21,2.11,2.39,15.61,351.19,89.19,0.35,0.01,0.15,2.19,0.43,23.51,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Soy
SKER-BV-030,Baked Vegetables,Skurvidas Ernestas ,Vegetables,Mixed vegetables baked with olive oil and herbs,4,220,Side Dish,,BAKE,880,Roasted Vegetables,45.19,0.93,0.13,9.31,5.51,0,2.41,1.63,55.45,13.86,0,0,0.03,0.53,0.42,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-BWB-032,Falafel,Petrauskiene Natalija  ,Vegetables,,6,120,Extra,,BAKE,,Vegetarian Dish,323.41,10.23,1.42,43.19,4.31,0,10.35,14.51,351.19,89.23,0,0,0.53,3.41,1.23,75,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-BWOAM-023,Buckwheat With Onion And Mushrooms,Skurvidas Ernestas ,Plant-Based,Cooked buckwheat mixed with sautéed onions and mushrooms.,4,220,Main Dish,,SAUTÉ,880,Vegetarian Dish,154.41,2.39,0.34,28.19,2.21,0,4.31,5.51,210.91,529.77,0,0,0.03,1.53,0.44,0.23,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-CC-036,Creamy Cauliflower,Skurvidas Ernestas ,Vegetables,Cauliflower cooked in a creamy cheese sauce,4,250,Side Dish,,BOIL,1000,Steamed Vegetables,104.41,7.43,4.63,6.19,2.41,0,2.41,2.93,244.09,61.02,0.02,0.01,0.15,0.53,0.31,0.67,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-CCWB-043,Corn Cob With Butter,Skurvidas Ernestas ,Vegetables,weet corn on the cob served with butter and salt.,4,180,Side Dish,,GRILL,720,Roasted Vegetables,132.41,4.17,2.64,26.23,5.91,0,2.55,3.17,252.78,63.19,0.01,0,0.02,0.45,0.36,85.71,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-CF-035,Chicken Fingers,Skurvidas Ernestas ,Meat,Breaded chicken breast strips fried,4,300,Main Dish,,FRIED,1200,Breaded Chicken,243.85,12.31,2.35,10.19,0.55,0,0.55,23.19,433.33,109.33,0.065,0.0004,0.015,0.85,0.33,0,C,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Cereals w/ Gluten, Egg"
SKER-CPB-007,Crispy Pork belly,Skurvidas Ernestas ,Meat,slowcooked Crispy pork belly,50,120,Main Dish,International,ROAST,12000,Roasted Pork,541.35,47.19,16.41,0.31,0.01,0,0.01,24.85,444.39,112.09,0.08,0.001,0.005,0.93,0.35,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-CS-014,Chicken Skewers,Skurvidas Ernestas ,Meat,Marinated chicken pieces grilled on skewers until tender and lightly charred.,4,320,Main Dish,,GRILL,1280,Skewers,165.41,8.13,2.03,0.43,0.04,0,0.08,24.21,433.75,109.34,0.065,0.0012,0.012,0.93,0.24,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-F-045,Focaccia,Skurvidas Ernestas ,Wraps & Sandwiches,"Italian flatbread baked with olive oil, rosemary and sea salt.",4,120,Side Dish,,BAKE,480,Wraps-Tortillas,282.41,7.39,1.03,45.19,1.21,0,2.31,8.31,433.33,1093.33,0,0,0.012,0.026,0.093,0,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cereals w/ Gluten
SKER-FMP-015,Fresh Made Pita,Skurvidas Ernestas ,Wraps & Sandwiches,"Soft homemade pita bread suitable for shawarma, gyros and grilled meats.",4,100,Side Dish,,BAKE,400,Wraps-Tortillas,282.5,2.5,0.4,55.6,1.2,0,2.5,10.3,200,500,0,0,0.015,0.0025,0.075,0,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cereals w/ Gluten
SKER-FSFS-017,Fresh Salad For Shawarma,Skurvidas Ernestas ,Vegetables,Fresh chopped salad for shawarma service.,4,120,Side Dish,,RAW,480,"Fresh Salads (Cold, Raw-Based)",20,0.2,0,4.5,2.5,0,1.5,1.2,100,250,0,0,0.05,0.5,200,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-FSWSS-046,Focaccia Sandwiches With Smoked Salmon,Skurvidas Ernestas ,Wraps & Sandwiches,"Focaccia sandwich filled with smoked salmon, cream cheese and herbs.",4,280,Side Dish,,RAW,1120,Wraps-Tortillas,283.19,14.51,8.31,24.19,2.41,0.41,1.81,15.39,351.19,883.79,0.35,0.0012,0.13,2.19,0.31,23.19,C,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Cereals w/ Gluten, Fish"
SKER-GCP-018,Grilled Chilli Peppers,Skurvidas Ernestas ,Vegetables,Fresh chilli peppers grilled with olive oil and salt until lightly charred.,4,80,Side Dish,,GRILL,320,Vegetable Stir-Fry,49.38,0.45,0.06,10.33,5.55,0,2.53,1.17,4.44,11.2,0,0,0.012,0.35,0.25,100,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-GPB-034,Garlic Pork Belly,Skurvidas Ernestas ,Meat,"Pork belly roasted with garlic, salt and pepper until tender.",4,330,Main Dish,,ROAST,1320,Roasted Pork,541.35,47.19,16.53,0.35,0.01,0,0.11,24.85,434.78,109.69,0.08,0.001,0.02,0.93,0.35,2.41,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-GS-020,Garlic Sauce,Skurvidas Ernestas ,Sauce,"Creamy garlic sauce suitable for grilled meats, shawarma and fries.",4,60,Side Dish,,RAW,240,"Hearty Soups & Creams (Minestrone, Pumpkin Soup)",374,37.4,6.3,7.4,2.5,0,0.2,2.5,433,109,0.012,0,0.058,0.17,0.63,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-HF-050,Halibut Fillet,Skurvidas Ernestas ,Fish & Seafood,"Halibut fillet cooked with lemon, olive oil and herbs until tender.",4,300,Main Dish,,BAKE,1200,Baked Fish Fillet,140,3.5,0.5,0,0,0,0,24,200,500,0.06,0.0004,0.02,0.001,0.4,0,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fish
SKER-HPC-040,Homemade Potato Chips,Skurvidas Ernestas ,Potatoes,Thinly sliced potatoes deep fried until crispy,4,150,Side Dish,,DEEP FRIED,600,French Fries,573,37.5,5.5,46.2,1.2,0,4.5,2.5,350,88.2,0,0,0.1,0.6,1.2,20,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-KBB-010,Korean beef bulgogi,Skurvidas Ernestas ,Meat,korean beef stew,50,150,Main Dish,International,GRILL,12000,Grilled Beef,233.41,12.19,3.51,13.41,6.29,2.33,1.39,23.19,351.19,88.41,0.061,0.0012,0.021,2.19,341.91,23.11,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Soy
SKER-L-042,Lobster,Skurvidas Ernestas ,Fish & Seafood,Cooked lobster served with garlic butter and lemon.,4,300,Main Dish,,GRILL,1200,"Shellfish Dishes (Shrimp, Mussels, Clams)",140,2.5,0.5,0,0,0,0,25,200,500,60,0.001,0.05,0.5,0.3,0,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fish
SKER-LK-012,Lamb Kebab,Skurvidas Ernestas ,Meat,Juicy and aromatic lamb skewers with Middle Eastern spices.,4,250,Side Dish,Arabic,GRILL,1000,Skewers,245.51,17.39,6.23,4.21,0.41,0,0.25,23.19,351.19,89,0.065,0.0012,0.015,0.0023,0.034,5.12,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
SKER-LS-051,Lamb Stew,Skurvidas Ernestas ,Meat,Slow-cooked lamb stew with vegetables and herbs.,4,20,Main Dish,,STEWED,1360,Lamb Stew,173.41,8.31,2.51,6.19,1.91,0,1.41,14.19,351.19,89.19,0.35,0.02,0.03,1.51,0.35,23.19,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celery
SKER-OR-055,Onion Rings,Skurvidas Ernestas ,Vegetables,Crispy battered onion rings deep-fried until golden.,4,180,Side Dish,,DEEP FRIED,720,"Egg-Based Dishes (Omelet, Frittata, Shakshuka)",272.41,14.29,2.23,24.19,4.35,0,2.41,3.35,241.18,606.45,0.53,0,0.04,0.73,0.94,20,D,0,1,0,1,0,0,1,0,0,0,0,0,0,0,"Cereals w/ Gluten, Egg, Milk"
SKER-PA-001,Pork adobo,Skurvidas Ernestas ,Meat,thai pork stew,50,150,Main Dish,International,STEWED,6000,Stewed Pork,343.21,24.19,8.35,6.53,1.21,0,0.85,20.46,541.23,137.29,0.065,0.0012,0.021,1.23,0.394,12.56,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Soy
SKER-PA-005,Pork adobo,Skurvidas Ernestas ,Meat,thai pork stew,50,150,Main Dish,International,STEWED,6000,Stewed Pork,344.21,23.19,7.35,6.53,1.21,0,0.81,20.35,541.19,137.38,0.065,0.0012,0.021,0.93,0.35,5.12,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Soy
